sale_id,timestamp,book_id,title,author,genre,publisher,isbn,quantity,unit_price,discount_pct,discount_amount,total_amount,customer_id,customer_age,customer_gender,city,payment_method,channel,promo_code,returned,rating,stock_before,stock_after
8186,2024-07-29 10:43:27,B1005,Guia do Programador Prático,Lucas Ferreira,Técnico,Editora Alfa,978-85-59797-1,1,48.23,0,0.0,48.23,C29628,16,F,São Paulo,Pix,E-commerce,,False,1.0,192,191
2991,2024-07-29 12:20:48,B1013,Design de Produtos,Lucas Ferreira,Culinária,Nova Página,978-85-51347-6,3,45.89,5,2.29,130.8,C47753,33,O,Belo Horizonte,Cartão de Crédito,Aplicativo Mobile,BLACKFRIDAY,False,,118,115
4435,2024-07-29 14:01:24,B1009,Manual do Investidor,Clara M. Duarte,Culinária,Luz & Letras,978-85-46434-7,2,67.18,0,0.0,134.36,C54614,40,F,Porto Alegre,Cartão de Crédito,Loja Física,,True,,203,202
176,2024-07-29 14:51:51,B1013,Design de Produtos,Lucas Ferreira,Culinária,Nova Página,978-85-51347-6,1,40.53,20,8.11,32.42,C34101,12,O,Fortaleza,Cartão de Crédito,E-commerce,,False,3.0,111,110
6296,2024-07-29 14:53:20,B1003,Matemática para Curiosos,Mariana Alves,Romance,Saber Press,978-85-64987-3,3,62.87,0,0.0,188.61,C64866,40,F,Recife,Dinheiro,Aplicativo Mobile,,False,5.0,153,150
6688,2024-07-29 14:56:21,B1016,Biografias Iluminadas,Sofia Amaral,Biografia,Editora Alfa,978-85-86484-6,2,50.47,0,0.0,100.94,C36100,52,F,Rio de Janeiro,Cartão de Débito,E-commerce,LANCAMENTO,False,2.0,86,84
6872,2024-07-29 14:56:48,B1004,O Pintor de Almas,Guilherme Rocha,Não-Ficção,Editora Alfa,978-85-54597-4,3,31.82,0,0.0,95.46,C27908,36,M,Fortaleza,Cartão de Crédito,Aplicativo Mobile,,False,,402,399
7047,2024-07-29 15:51:02,B1003,Matemática para Curiosos,Mariana Alves,Romance,Saber Press,978-85-64987-3,2,59.45,0,0.0,118.9,C29187,37,O,Belo Horizonte,Pix,Loja Física,VERAO10,False,,159,157
6885,2024-07-29 17:11:44,B1006,Cozinha em 30 Minutos,Ana Beatriz Lima,Não-Ficção,Mundo Editoral,978-85-70217-8,2,27.57,0,0.0,55.14,C34995,49,O,Curitiba,Boleto,E-commerce,,False,,472,470
2377,2024-07-29 19:41:32,B1008,O Jardim das Palavras,Henrique Pires,Não-Ficção,Saber Press,978-85-16006-3,1,90.21,0,0.0,90.21,C93177,44,O,Salvador,Cartão de Crédito,E-commerce,PROMO5,False,1.0,48,47
5767,2024-07-29 21:41:47,B1011,Física Sem Medo,Laura S. Nunes,Fantasia,Nova Página,978-85-80010-3,3,32.43,0,0.0,97.29,C38166,29,O,Rio de Janeiro,Pix,Aplicativo Mobile,,False,,201,198
2055,2024-07-29 21:51:48,B1015,Romance em Fuga,Laura S. Nunes,Ciência,Saber Press,978-85-28301-3,1,85.28,5,4.26,81.02,C42905,14,O,Rio de Janeiro,Cartão de Crédito,Loja Física,VERAO10,False,3.0,295,294
9625,2024-07-29 22:21:35,B1016,Biografias Iluminadas,Sofia Amaral,Biografia,Editora Alfa,978-85-86484-6,1,52.43,0,0.0,52.43,C22698,26,O,Belo Horizonte,Boleto,Marketplace,LANCAMENTO,False,,82,81
4865,2024-07-29 22:44:00,B1009,Manual do Investidor,Clara M. Duarte,Culinária,Luz & Letras,978-85-46434-7,2,89.23,0,0.0,178.46,C64149,48,F,Salvador,Cartão de Débito,E-commerce,,False,,204,202
904,2024-07-30 01:31:11,B1008,O Jardim das Palavras,Henrique Pires,Não-Ficção,Saber Press,978-85-16006-3,1,100.5,20,20.1,80.4,C76532,25,F,Salvador,Cartão de Débito,E-commerce,,False,,59,58
2204,2024-07-30 02:00:46,B1011,Física Sem Medo,Laura S. Nunes,Fantasia,Nova Página,978-85-80010-3,2,29.56,15,4.43,50.26,C75929,28,M,Fortaleza,Pix,Loja Física,,False,,195,193
658,2024-07-30 07:10:05,B1007,Mistérios de Lisboa,Lucas Ferreira,Autoajuda,Editora Alfa,978-85-48427-9,3,126.19,15,18.93,321.78,C18237,45,O,Rio de Janeiro,Cartão de Crédito,E-commerce,,False,5.0,197,194
2288,2024-07-30 07:24:40,B1002,Noites de Verão,Sofia Amaral,Autoajuda,Mundo Editoral,978-85-38657-3,2,61.66,0,0.0,123.32,C20007,31,O,Porto Alegre,Cartão de Crédito,E-commerce,VERAO10,False,1.0,23,21
3050,2024-07-30 09:19:52,B1016,Biografias Iluminadas,Sofia Amaral,Biografia,Editora Alfa,978-85-86484-6,2,59.05,0,0.0,118.1,C21570,52,F,Belo Horizonte,Cartão de Crédito,Aplicativo Mobile,VERAO10,False,,79,77
2826,2024-07-30 13:27:01,B1003,Matemática para Curiosos,Mariana Alves,Romance,Saber Press,978-85-64987-3,1,54.36,0,0.0,54.36,C32703,41,F,Belo Horizonte,Cartão de Débito,Loja Física,PROMO5,False,4.0,156,155
7923,2024-07-30 14:02:41,B1015,Romance em Fuga,Laura S. Nunes,Ciência,Saber Press,978-85-28301-3,1,86.15,0,0.0,86.15,C19386,45,F,Recife,Cartão de Crédito,E-commerce,BLACKFRIDAY,False,,275,274
2606,2024-07-30 14:56:50,B1009,Manual do Investidor,Clara M. Duarte,Culinária,Luz & Letras,978-85-46434-7,1,83.89,0,0.0,83.89,C99644,25,F,Fortaleza,Pix,Aplicativo Mobile,,False,,193,192
7957,2024-07-30 15:12:19,B1015,Romance em Fuga,Laura S. Nunes,Ciência,Saber Press,978-85-28301-3,2,95.39,0,0.0,190.78,C25540,50,O,Curitiba,Cartão de Crédito,Aplicativo Mobile,,False,4.0,292,290
7867,2024-07-30 15:26:54,B1014,Arte e Técnica,Pedro Monteiro,Romance,Luz & Letras,978-85-95909-7,1,54.01,0,0.0,54.01,C88903,50,F,Rio de Janeiro,Boleto,Aplicativo Mobile,LANCAMENTO,False,,484,483
3340,2024-07-30 17:13:06,B1002,Noites de Verão,Sofia Amaral,Autoajuda,Mundo Editoral,978-85-38657-3,1,70.53,0,0.0,70.53,C57787,33,M,Belo Horizonte,Cartão de Crédito,Marketplace,VERAO10,False,5.0,16,15
6474,2024-07-30 17:16:01,B1012,A Viagem Interior,Mariana Alves,Autoajuda,Editora Alfa,978-85-99733-5,2,108.85,20,21.77,174.16,C95968,25,M,Belo Horizonte,Cartão de Débito,Aplicativo Mobile,,False,2.0,405,403
8133,2024-07-30 19:11:17,B1004,O Pintor de Almas,Guilherme Rocha,Não-Ficção,Editora Alfa,978-85-54597-4,1,34.71,30,10.41,24.3,C56996,50,M,Fortaleza,Pix,Loja Física,PROMO5,False,3.0,391,390
4677,2024-07-30 23:32:49,B1000,A História Perdida,Henrique Pires,Autoajuda,Nova Página,978-85-93810-1,1,16.24,0,0.0,16.24,C87775,48,M,Belo Horizonte,Cartão de Crédito,E-commerce,VERAO10,False,,159,158
1438,2024-07-31 01:10:44,B1009,Manual do Investidor,Clara M. Duarte,Culinária,Luz & Letras,978-85-46434-7,3,77.11,5,3.86,219.75,C12209,39,O,Salvador,Dinheiro,E-commerce,LANCAMENTO,False,1.0,195,192
7238,2024-07-31 02:26:46,B1006,Cozinha em 30 Minutos,Ana Beatriz Lima,Não-Ficção,Mundo Editoral,978-85-70217-8,1,26.85,0,0.0,26.85,C41242,40,M,Porto Alegre,Pix,Marketplace,,False,,474,473
833,2024-07-31 04:31:50,B1015,Romance em Fuga,Laura S. Nunes,Ciência,Saber Press,978-85-28301-3,1,90.8,0,0.0,90.8,C70810,45,M,Recife,Cartão de Crédito,E-commerce,BLACKFRIDAY,False,,287,286
289,2024-07-31 06:11:20,B1009,Manual do Investidor,Clara M. Duarte,Culinária,Luz & Letras,978-85-46434-7,1,80.59,0,0.0,80.59,C83170,26,F,Curitiba,Cartão de Crédito,Loja Física,VERAO10,False,,201,200
230,2024-07-31 06:52:06,B1016,Biografias Iluminadas,Sofia Amaral,Biografia,Editora Alfa,978-85-86484-6,2,58.3,0,0.0,116.6,C48737,12,O,São Paulo,Pix,Aplicativo Mobile,BLACKFRIDAY,False,,75,73
7724,2024-07-31 08:10:34,B1013,Design de Produtos,Lucas Ferreira,Culinária,Nova Página,978-85-51347-6,1,47.27,15,7.09,40.18,C54064,32,F,Curitiba,Cartão de Crédito,Loja Física,VERAO10,False,2.0,125,124
9876,2024-07-31 11:00:29,B1007,Mistérios de Lisboa,Lucas Ferreira,Autoajuda,Editora Alfa,978-85-48427-9,2,122.14,0,0.0,244.28,C21109,44,O,Porto Alegre,Boleto,Aplicativo Mobile,,False,,202,200
6951,2024-07-31 13:59:51,B1016,Biografias Iluminadas,Sofia Amaral,Biografia,Editora Alfa,978-85-86484-6,1,58.11,0,0.0,58.11,C91484,46,O,Belo Horizonte,Pix,E-commerce,PROMO5,False,,80,79
177,2024-07-31 15:09:52,B1013,Design de Produtos,Lucas Ferreira,Culinária,Nova Página,978-85-51347-6,1,41.03,0,0.0,41.03,C27575,45,M,Porto Alegre,Cartão de Débito,E-commerce,,False,3.0,111,110
1176,2024-07-31 16:19:45,B1006,Cozinha em 30 Minutos,Ana Beatriz Lima,Não-Ficção,Mundo Editoral,978-85-70217-8,2,28.51,15,4.28,48.46,C39805,37,F,São Paulo,Pix,E-commerce,,False,1.0,491,489
3523,2024-07-31 17:32:13,B1006,Cozinha em 30 Minutos,Ana Beatriz Lima,Não-Ficção,Mundo Editoral,978-85-70217-8,2,30.36,0,0.0,60.72,C98596,46,O,Curitiba,Pix,E-commerce,VERAO10,False,,477,475
7440,2024-07-31 18:58:51,B1014,Arte e Técnica,Pedro Monteiro,Romance,Luz & Letras,978-85-95909-7,1,55.04,30,16.51,38.53,C87637,43,O,Recife,Pix,E-commerce,,False,,474,473
6104,2024-07-31 19:11:56,B1015,Romance em Fuga,Laura S. Nunes,Ciência,Saber Press,978-85-28301-3,3,92.63,0,0.0,277.89,C18497,33,O,Rio de Janeiro,Pix,Loja Física,,False,3.0,282,279
3719,2024-07-31 20:00:06,B1011,Física Sem Medo,Laura S. Nunes,Fantasia,Nova Página,978-85-80010-3,1,31.35,0,0.0,31.35,C31590,54,O,Rio de Janeiro,Cartão de Débito,Marketplace,BLACKFRIDAY,False,1.0,195,194
468,2024-07-31 21:33:36,B1003,Matemática para Curiosos,Mariana Alves,Romance,Saber Press,978-85-64987-3,2,68.07,0,0.0,136.14,C52647,44,O,Rio de Janeiro,Pix,Loja Física,LANCAMENTO,False,,143,141
1980,2024-08-01 01:29:16,B1004,O Pintor de Almas,Guilherme Rocha,Não-Ficção,Editora Alfa,978-85-54597-4,1,30.59,30,9.18,21.41,C67674,50,O,Fortaleza,Boleto,E-commerce,LANCAMENTO,False,,407,406
9240,2024-08-01 02:39:13,B1000,A História Perdida,Henrique Pires,Autoajuda,Nova Página,978-85-93810-1,3,18.55,0,0.0,55.65,C33773,55,M,Recife,Cartão de Crédito,Loja Física,,False,,151,148
2724,2024-08-01 05:07:58,B1002,Noites de Verão,Sofia Amaral,Autoajuda,Mundo Editoral,978-85-38657-3,2,61.17,0,0.0,122.34,C38462,57,M,São Paulo,Pix,E-commerce,VERAO10,False,2.0,33,31
9407,2024-08-01 05:46:09,B1007,Mistérios de Lisboa,Lucas Ferreira,Autoajuda,Editora Alfa,978-85-48427-9,3,111.59,5,5.58,318.03,C33293,57,O,Salvador,Cartão de Débito,E-commerce,BLACKFRIDAY,False,,190,187
4649,2024-08-01 06:56:48,B1001,Código do Destino,Mariana Alves,Ficção,Editora Alfa,978-85-23434-8,3,24.6,0,0.0,73.8,C60435,39,F,Rio de Janeiro,Boleto,E-commerce,LANCAMENTO,False,,234,231
5032,2024-08-01 07:57:05,B1009,Manual do Investidor,Clara M. Duarte,Culinária,Luz & Letras,978-85-46434-7,3,77.07,0,0.0,231.21,C79458,42,F,Porto Alegre,Pix,Loja Física,,False,,187,184
3841,2024-08-01 08:33:51,B1015,Romance em Fuga,Laura S. Nunes,Ciência,Saber Press,978-85-28301-3,1,86.36,0,0.0,86.36,C89544,15,M,Recife,Pix,E-commerce,,False,5.0,290,289
3183,2024-08-01 12:39:08,B1000,A História Perdida,Henrique Pires,Autoajuda,Nova Página,978-85-93810-1,1,15.62,0,0.0,15.62,C52726,33,M,Curitiba,Pix,Aplicativo Mobile,PROMO5,False,,150,149
3737,2024-08-01 13:53:57,B1014,Arte e Técnica,Pedro Monteiro,Romance,Luz & Letras,978-85-95909-7,1,61.88,0,0.0,61.88,C32357,34,F,Fortaleza,Cartão de Crédito,E-commerce,LANCAMENTO,False,5.0,479,478
6414,2024-08-01 14:27:50,B1004,O Pintor de Almas,Guilherme Rocha,Não-Ficção,Editora Alfa,978-85-54597-4,3,37.39,0,0.0,112.17,C32682,27,F,Salvador,Cartão de Débito,Loja Física,,False,,401,398
1586,2024-08-01 16:29:31,B1014,Arte e Técnica,Pedro Monteiro,Romance,Luz & Letras,978-85-95909-7,1,58.55,20,11.71,46.84,C62468,26,O,Salvador,Cartão de Débito,Loja Física,,False,3.0,468,467
8452,2024-08-01 17:53:59,B1010,Contos da Estrada,Rafael Costa,Ciência,Nova Página,978-85-37460-4,1,82.37,0,0.0,82.37,C50700,21,M,Porto Alegre,Dinheiro,E-commerce,,False,4.0,367,366
4056,2024-08-01 21:48:20,B1001,Código do Destino,Mariana Alves,Ficção,Editora Alfa,978-85-23434-8,3,23.1,0,0.0,69.3,C54929,24,F,Recife,Pix,Loja Física,LANCAMENTO,False,,218,215
7642,2024-08-01 22:33:10,B1001,Código do Destino,Mariana Alves,Ficção,Editora Alfa,978-85-23434-8,2,23.06,0,0.0,46.12,C77377,26,M,Belo Horizonte,Cartão de Débito,Loja Física,,False,2.0,221,219
2940,2024-08-02 01:27:29,B1009,Manual do Investidor,Clara M. Duarte,Culinária,Luz & Letras,978-85-46434-7,1,90.55,5,4.53,86.02,C55591,28,M,Salvador,Pix,Marketplace,PROMO5,False,5.0,199,198
9455,2024-08-02 03:58:27,B1013,Design de Produtos,Lucas Ferreira,Culinária,Nova Página,978-85-51347-6,3,41.09,0,0.0,123.27,C48192,30,O,Curitiba,Pix,Loja Física,,False,,117,114
3799,2024-08-02 08:14:08,B1007,Mistérios de Lisboa,Lucas Ferreira,Autoajuda,Editora Alfa,978-85-48427-9,2,104.79,15,15.72,178.14,C67132,25,O,Curitiba,Dinheiro,Loja Física,PROMO5,False,1.0,193,191
4737,2024-08-02 09:52:03,B1008,O Jardim das Palavras,Henrique Pires,Não-Ficção,Saber Press,978-85-16006-3,1,83.72,0,0.0,83.72,C47955,41,M,Fortaleza,Pix,Marketplace,VERAO10,False,,48,47
7374,2024-08-02 10:54:46,B1009,Manual do Investidor,Clara M. Duarte,Culinária,Luz & Letras,978-85-46434-7,1,79.7,0,0.0,79.7,C45369,12,O,Porto Alegre,Pix,E-commerce,BLACKFRIDAY,False,2.0,205,204
446,2024-08-02 13:25:09,B1010,Contos da Estrada,Rafael Costa,Ciência,Nova Página,978-85-37460-4,2,99.48,0,0.0,198.96,C18869,52,M,Rio de Janeiro,Cartão de Débito,Loja Física,,False,,356,354
411,2024-08-02 13:39:20,B1006,Cozinha em 30 Minutos,Ana Beatriz Lima,Não-Ficção,Mundo Editoral,978-85-70217-8,2,26.72,0,0.0,53.44,C43303,58,M,Fortaleza,Cartão de Débito,E-commerce,,False,,492,490
8343,2024-08-02 15:25:00,B1010,Contos da Estrada,Rafael Costa,Ciência,Nova Página,978-85-37460-4,2,83.95,0,0.0,167.9,C69713,34,F,São Paulo,Cartão de Crédito,Marketplace,,False,3.0,353,351
5590,2024-08-02 17:11:52,B1011,Física Sem Medo,Laura S. Nunes,Fantasia,Nova Página,978-85-80010-3,2,30.91,0,0.0,61.82,C66807,52,F,Fortaleza,Cartão de Crédito,Aplicativo Mobile,,False,5.0,209,207
7246,2024-08-02 17:32:39,B1006,Cozinha em 30 Minutos,Ana Beatriz Lima,Não-Ficção,Mundo Editoral,978-85-70217-8,1,27.19,0,0.0,27.19,C79503,20,M,São Paulo,Cartão de Débito,Loja Física,,False,,478,477
689,2024-08-02 18:17:40,B1006,Cozinha em 30 Minutos,Ana Beatriz Lima,Não-Ficção,Mundo Editoral,978-85-70217-8,2,26.15,0,0.0,52.3,C70156,49,M,Porto Alegre,Cartão de Crédito,Loja Física,,False,4.0,476,474
4955,2024-08-02 19:58:54,B1007,Mistérios de Lisboa,Lucas Ferreira,Autoajuda,Editora Alfa,978-85-48427-9,1,113.92,5,5.7,108.22,C99809,31,F,Porto Alegre,Pix,Aplicativo Mobile,LANCAMENTO,False,4.0,193,192
4852,2024-08-02 23:06:16,B1012,A Viagem Interior,Mariana Alves,Autoajuda,Editora Alfa,978-85-99733-5,3,103.38,0,0.0,310.14,C36341,37,F,Porto Alegre,Boleto,E-commerce,,False,,411,408
6814,2024-08-03 01:06:25,B1009,Manual do Investidor,Clara M. Duarte,Culinária,Luz & Letras,978-85-46434-7,2,73.7,0,0.0,147.4,C44818,54,F,Recife,Dinheiro,Loja Física,BLACKFRIDAY,False,,203,201
9489,2024-08-03 01:33:52,B1015,Romance em Fuga,Laura S. Nunes,Ciência,Saber Press,978-85-28301-3,2,107.8,0,0.0,215.6,C46908,54,F,São Paulo,Pix,Aplicativo Mobile,,False,,286,284
1791,2024-08-03 04:23:29,B1015,Romance em Fuga,Laura S. Nunes,Ciência,Saber Press,978-85-28301-3,2,97.84,0,0.0,195.68,C73591,12,M,Porto Alegre,Cartão de Crédito,Aplicativo Mobile,PROMO5,False,3.0,290,288
9068,2024-08-03 05:17:25,B1005,Guia do Programador Prático,Lucas Ferreira,Técnico,Editora Alfa,978-85-59797-1,2,56.45,5,2.82,107.26,C63258,18,M,São Paulo,Pix,Loja Física,,False,,189,187
5371,2024-08-03 05:28:28,B1008,O Jardim das Palavras,Henrique Pires,Não-Ficção,Saber Press,978-85-16006-3,1,99.66,0,0.0,99.66,C72570,56,M,Porto Alegre,Cartão de Crédito,Aplicativo Mobile,,False,,56,55
5047,2024-08-03 06:57:27,B1010,Contos da Estrada,Rafael Costa,Ciência,Nova Página,978-85-37460-4,1,88.34,0,0.0,88.34,C80959,35,O,Fortaleza,Cartão de Débito,Marketplace,PROMO5,False,4.0,361,360
5812,2024-08-03 07:35:44,B1010,Contos da Estrada,Rafael Costa,Ciência,Nova Página,978-85-37460-4,2,80.36,0,0.0,160.72,C34127,15,O,Recife,Pix,E-commerce,PROMO5,False,4.0,361,359
1444,2024-08-03 10:01:56,B1016,Biografias Iluminadas,Sofia Amaral,Biografia,Editora Alfa,978-85-86484-6,1,59.9,0,0.0,59.9,C36148,51,M,Belo Horizonte,Cartão de Crédito,Loja Física,,False,,73,72
7739,2024-08-03 10:19:01,B1011,Física Sem Medo,Laura S. Nunes,Fantasia,Nova Página,978-85-80010-3,1,31.08,0,0.0,31.08,C91363,12,O,Salvador,Pix,Loja Física,PROMO5,False,3.0,211,210
7148,2024-08-03 13:03:19,B1011,Física Sem Medo,Laura S. Nunes,Fantasia,Nova Página,978-85-80010-3,2,31.89,5,1.59,60.6,C26988,37,O,Rio de Janeiro,Pix,E-commerce,BLACKFRIDAY,False,,198,196
6029,2024-08-03 13:13:52,B1002,Noites de Verão,Sofia Amaral,Autoajuda,Mundo Editoral,978-85-38657-3,3,79.49,0,0.0,238.47,C60613,27,F,Curitiba,Cartão de Débito,Loja Física,,False,2.0,27,24
225,2024-08-03 15:37:40,B1007,Mistérios de Lisboa,Lucas Ferreira,Autoajuda,Editora Alfa,978-85-48427-9,1,118.77,0,0.0,118.77,C22475,41,F,Porto Alegre,Boleto,Loja Física,BLACKFRIDAY,False,,205,204
3979,2024-08-03 16:40:56,B1001,Código do Destino,Mariana Alves,Ficção,Editora Alfa,978-85-23434-8,2,22.15,0,0.0,44.3,C13377,53,F,Fortaleza,Pix,Aplicativo Mobile,,True,3.0,220,219
74,2024-08-03 16:56:21,B1000,A História Perdida,Henrique Pires,Autoajuda,Nova Página,978-85-93810-1,2,19.34,0,0.0,38.68,C98815,34,O,Belo Horizonte,Cartão de Crédito,Aplicativo Mobile,PROMO5,False,5.0,146,144
7930,2024-08-03 17:27:48,B1012,A Viagem Interior,Mariana Alves,Autoajuda,Editora Alfa,978-85-99733-5,2,96.99,0,0.0,193.98,C37416,20,O,Salvador,Cartão de Crédito,Loja Física,PROMO5,False,,409,407
7459,2024-08-03 18:04:53,B1007,Mistérios de Lisboa,Lucas Ferreira,Autoajuda,Editora Alfa,978-85-48427-9,2,112.58,0,0.0,225.16,C35555,60,O,Fortaleza,Cartão de Crédito,E-commerce,,False,,200,198
8474,2024-08-03 20:47:01,B1001,Código do Destino,Mariana Alves,Ficção,Editora Alfa,978-85-23434-8,3,25.57,0,0.0,76.71,C92412,46,M,Porto Alegre,Pix,Loja Física,,False,,227,224
7162,2024-08-03 22:27:59,B1002,Noites de Verão,Sofia Amaral,Autoajuda,Mundo Editoral,978-85-38657-3,3,69.29,0,0.0,207.87,C73092,32,F,Rio de Janeiro,Pix,Loja Física,,False,2.0,21,18
1500,2024-08-03 22:38:59,B1012,A Viagem Interior,Mariana Alves,Autoajuda,Editora Alfa,978-85-99733-5,1,115.44,0,0.0,115.44,C65782,29,O,Belo Horizonte,Pix,Aplicativo Mobile,PROMO5,False,5.0,402,401
2084,2024-08-04 00:32:16,B1013,Design de Produtos,Lucas Ferreira,Culinária,Nova Página,978-85-51347-6,1,44.19,0,0.0,44.19,C16353,27,M,Salvador,Cartão de Débito,E-commerce,LANCAMENTO,False,,127,126
9517,2024-08-04 00:50:32,B1007,Mistérios de Lisboa,Lucas Ferreira,Autoajuda,Editora Alfa,978-85-48427-9,1,99.57,20,19.91,79.66,C21450,37,O,Curitiba,Dinheiro,Loja Física,,False,4.0,197,196
1216,2024-08-04 02:24:54,B1013,Design de Produtos,Lucas Ferreira,Culinária,Nova Página,978-85-51347-6,1,40.65,0,0.0,40.65,C29079,42,O,São Paulo,Cartão de Débito,E-commerce,LANCAMENTO,False,5.0,119,118
6538,2024-08-04 07:07:53,B1010,Contos da Estrada,Rafael Costa,Ciência,Nova Página,978-85-37460-4,1,66.11,0,0.0,66.11,C57124,12,M,Fortaleza,Pix,E-commerce,PROMO5,False,2.0,350,349
2636,2024-08-04 07:29:31,B1012,A Viagem Interior,Mariana Alves,Autoajuda,Editora Alfa,978-85-99733-5,2,100.15,20,20.03,160.24,C70510,39,F,São Paulo,Cartão de Débito,Marketplace,LANCAMENTO,False,1.0,405,403
732,2024-08-04 08:08:21,B1007,Mistérios de Lisboa,Lucas Ferreira,Autoajuda,Editora Alfa,978-85-48427-9,3,114.4,0,0.0,343.2,C48138,33,F,Rio de Janeiro,Cartão de Crédito,Aplicativo Mobile,BLACKFRIDAY,False,,194,191
3247,2024-08-04 09:02:50,B1002,Noites de Verão,Sofia Amaral,Autoajuda,Mundo Editoral,978-85-38657-3,2,64.87,0,0.0,129.74,C73895,55,M,Curitiba,Cartão de Crédito,Aplicativo Mobile,PROMO5,False,3.0,27,25
4965,2024-08-04 10:15:11,B1009,Manual do Investidor,Clara M. Duarte,Culinária,Luz & Letras,978-85-46434-7,1,80.33,0,0.0,80.33,C81849,24,M,Fortaleza,Pix,Aplicativo Mobile,PROMO5,False,,191,190
3858,2024-08-04 10:51:14,B1016,Biografias Iluminadas,Sofia Amaral,Biografia,Editora Alfa,978-85-86484-6,2,53.82,30,16.15,75.34,C97358,44,F,Rio de Janeiro,Cartão de Crédito,E-commerce,LANCAMENTO,False,,79,77
4556,2024-08-04 11:39:58,B1000,A História Perdida,Henrique Pires,Autoajuda,Nova Página,978-85-93810-1,3,18.74,5,0.94,53.4,C25404,46,O,Porto Alegre,Pix,Marketplace,,False,1.0,155,152
9372,2024-08-04 13:25:31,B1006,Cozinha em 30 Minutos,Ana Beatriz Lima,Não-Ficção,Mundo Editoral,978-85-70217-8,2,24.16,0,0.0,48.32,C81981,24,F,Recife,Dinheiro,Aplicativo Mobile,,False,,486,484
6563,2024-08-04 17:58:55,B1008,O Jardim das Palavras,Henrique Pires,Não-Ficção,Saber Press,978-85-16006-3,1,100.21,0,0.0,100.21,C38910,42,F,Rio de Janeiro,Pix,E-commerce,,False,,44,43
2788,2024-08-04 20:46:00,B1006,Cozinha em 30 Minutos,Ana Beatriz Lima,Não-Ficção,Mundo Editoral,978-85-70217-8,3,31.22,0,0.0,93.66,C44662,29,F,Salvador,Pix,Aplicativo Mobile,,False,,490,487
4491,2024-08-04 21:41:40,B1012,A Viagem Interior,Mariana Alves,Autoajuda,Editora Alfa,978-85-99733-5,1,80.54,0,0.0,80.54,C35491,60,F,Rio de Janeiro,Pix,E-commerce,BLACKFRIDAY,False,2.0,413,412
3992,2024-08-04 23:15:04,B1008,O Jardim das Palavras,Henrique Pires,Não-Ficção,Saber Press,978-85-16006-3,1,103.97,0,0.0,103.97,C92307,45,O,Curitiba,Pix,Marketplace,,False,2.0,48,47
4027,2024-08-05 00:04:04,B1015,Romance em Fuga,Laura S. Nunes,Ciência,Saber Press,978-85-28301-3,2,84.6,0,0.0,169.2,C79842,39,O,Belo Horizonte,Cartão de Débito,Loja Física,,False,,289,287
1365,2024-08-05 00:14:13,B1000,A História Perdida,Henrique Pires,Autoajuda,Nova Página,978-85-93810-1,3,17.72,0,0.0,53.16,C77357,37,M,Recife,Dinheiro,E-commerce,,False,1.0,144,141
6755,2024-08-05 06:26:17,B1008,O Jardim das Palavras,Henrique Pires,Não-Ficção,Saber Press,978-85-16006-3,2,100.73,0,0.0,201.46,C32511,54,F,Salvador,Cartão de Crédito,E-commerce,VERAO10,False,,59,57
8410,2024-08-05 08:15:43,B1004,O Pintor de Almas,Guilherme Rocha,Não-Ficção,Editora Alfa,978-85-54597-4,3,30.44,0,0.0,91.32,C24710,29,M,São Paulo,Cartão de Crédito,E-commerce,,False,2.0,392,389
6637,2024-08-05 10:10:48,B1003,Matemática para Curiosos,Mariana Alves,Romance,Saber Press,978-85-64987-3,3,58.87,0,0.0,176.61,C38170,34,F,Recife,Pix,E-commerce,,False,,162,159
7780,2024-08-05 11:04:03,B1016,Biografias Iluminadas,Sofia Amaral,Biografia,Editora Alfa,978-85-86484-6,1,60.9,0,0.0,60.9,C61785,26,F,Curitiba,Pix,E-commerce,,False,5.0,77,76
6308,2024-08-05 13:40:51,B1000,A História Perdida,Henrique Pires,Autoajuda,Nova Página,978-85-93810-1,3,17.71,15,2.66,45.15,C47662,27,F,Salvador,Pix,Loja Física,LANCAMENTO,False,3.0,150,147
5329,2024-08-05 14:03:11,B1004,O Pintor de Almas,Guilherme Rocha,Não-Ficção,Editora Alfa,978-85-54597-4,1,33.74,0,0.0,33.74,C69636,35,F,Fortaleza,Cartão de Débito,E-commerce,,False,3.0,393,392
9449,2024-08-05 14:24:22,B1003,Matemática para Curiosos,Mariana Alves,Romance,Saber Press,978-85-64987-3,2,61.76,0,0.0,123.52,C19387,35,O,Curitiba,Cartão de Débito,E-commerce,,False,1.0,154,152
5195,2024-08-05 16:42:43,B1003,Matemática para Curiosos,Mariana Alves,Romance,Saber Press,978-85-64987-3,3,57.53,10,5.75,155.34,C15521,56,O,Curitiba,Cartão de Crédito,Loja Física,,False,,160,157
1134,2024-08-05 19:57:34,B1014,Arte e Técnica,Pedro Monteiro,Romance,Luz & Letras,978-85-95909-7,1,51.31,0,0.0,51.31,C63504,63,M,Curitiba,Cartão de Crédito,Loja Física,,False,,469,468
2892,2024-08-06 06:52:07,B1001,Código do Destino,Mariana Alves,Ficção,Editora Alfa,978-85-23434-8,3,20.72,0,0.0,62.16,C58422,32,M,São Paulo,Pix,Aplicativo Mobile,,False,4.0,224,221
